steps	episodes	elapsed	mean	median	stdev	max	min	low_con_average_q1	low_con_average_q2	low_con_average_q_func1_loss	low_con_average_q_func2_loss	low_con_average_policy_loss	low_con_q1_recent_variance	low_con_q2_recent_variance	low_con_policy_gradients_variance	low_con_policy_gradients_mean	low_con_policy_n_updates	low_con_q_func_n_updates	high_con_average_q1	high_con_average_q2	high_con_average_q_func1_loss	high_con_average_q_func2_loss	high_con_average_policy_loss	high_con_q1_recent_variance	high_con_q2_recent_variance	high_con_policy_gradients_variance	high_con_policy_gradients_mean	high_con_policy_n_updates	high_con_q_func_n_updates	final_x	final_y	final_z	state_reached_diff	state_reached_direction_diff	subgoals_mag_diff	subgoals_direction_diff
2525305	3141	74788.81322574615	-196.8450509036137	-209.63549352322585	94.23841149942896	-0.07526908082884251	-310.8389232887454	-528.8274	-528.8436	9.363957040309906	8.778476159572602	523.696396484375	24849.387	25624.086	0.0	0.0	1261403	2522806	-5.6242456	-5.641478	0.21127995617687703	0.18240592710673809	6.216229830980301	407.51666	410.13565	0.0	0.0	126141	252283	-0.9568378774212651	0.007225827276956531	-0.43390010037629567	0.8933721262111034	0.9942246585072078	2.1166685540426875	-0.627151461869312
2530311	3147	74951.48825931549	-208.0661148546087	-189.91648117212918	80.86582565896899	-103.86994130856358	-363.4263287935249	-529.634	-529.611	9.30547345161438	8.757928178310394	521.9171987915039	21693.803	21732.043	0.0	0.0	1263906	2527812	-6.686041	-6.71077	0.19168950013816358	0.19315341114997864	6.523859404325485	406.37726	407.8106	0.0	0.0	126392	252784	-0.8004157798424592	0.79019310127173	-0.20899552371409535	1.672104242567928	0.6368433114638606	0.0046589008066477405	0.9999976926584275
2535317	3153	75108.07195425034	-207.18521371583094	-190.176225055372	121.21733741770143	-0.07874035274927405	-388.5199039468905	-543.65436	-543.718	9.630404298305512	9.293980362415313	522.7399926757812	37277.273	37010.242	0.0	0.0	1266409	2532818	-6.7789016	-6.7747164	0.20486398011446	0.1949533449113369	7.03079241335392	408.37604	405.54645	0.0	0.0	126642	253284	-1.0860640670535293	-0.021220815877474153	-0.17232171055180134	1.7240617148468635	0.6424099810790169	0.0013102009908892301	0.9999998304072678
2540323	3159	75252.24892544746	-130.92310615770043	-160.75625333529126	97.35406572946873	-0.054446416027429	-270.7517592371912	-535.2024	-534.8793	9.530318684577942	9.50991019487381	526.7585778808593	28855.207	28363.744	0.0	0.0	1268912	2537824	-7.5066104	-7.6201105	0.2005258334428072	0.2079958635941148	6.653338570250198	394.86877	410.7792	0.0	0.0	126892	253785	-1.0860486162746563	-0.024276736944760735	-0.17244276443653694	1.5649081844295762	0.16669523231925068	0.009631500206510248	0.9999815861142005
2545153	3166	75392.53519964218	-144.33489578177836	-152.49114817970104	117.07167384238825	-0.046726499479499486	-310.8389407709699	-530.8735	-530.8252	9.825745949745178	9.634699246883393	522.870700378418	28283.89	27511.49	0.0	0.0	1271327	2542654	-7.710048	-7.71671	0.24328618489205836	0.2272744894772768	7.136855545043946	389.51212	387.58652	0.0	0.0	127134	254268	-0.9126261345770095	0.6669821728635779	0.13667879620400747	1.5864304886894183	0.3441992107970326	0.010311372460846065	0.9999813791083819
2550159	3172	75549.4864051342	-201.62911017963913	-214.25474592767182	102.58902927661053	-0.09394004295243641	-327.25935619561614	-526.6287	-526.62	10.063753237724304	9.518392770290374	523.6003991699218	20011.176	19497.18	0.0	0.0	1273830	2547660	-7.745169	-7.772723	0.19441644608974457	0.20993091095238925	7.298897807598114	444.58624	443.78644	0.0	0.0	127384	254768	-1.085581026262496	-0.021257744034315795	-0.1727639736665788	1.7084435893066303	-0.29776630297634693	0.0014435911688125073	0.9999996746615598
2555164	3177	75717.11867380142	-167.8593237954731	-175.0289123686403	45.58515078163895	-101.78854501318985	-248.9641601096887	-537.93726	-538.5814	9.899686751365662	9.388759701251983	527.7759066772461	26460.988	27078.676	0.0	0.0	1276332	2552665	-7.041014	-7.0535655	0.1901056069135666	0.1843141344934702	6.904530699253082	386.03207	386.14774	0.0	0.0	127634	255269	-0.6848631322360053	0.4367213122720133	-0.19173227815504745	1.5731316378945908	-0.5276145004233062	0.0002488600649399993	0.999999990970564
2560169	3182	75865.58887767792	-135.10046701008758	-146.0772820012387	77.97751263911296	-0.0327753590566888	-221.5119201100516	-530.7443	-530.65967	9.931807870864867	9.437777185440064	526.3600820922852	21744.87	21611.354	0.0	0.0	1278835	2557670	-8.569462	-8.562856	0.260634775981307	0.24462953843176366	7.895677242279053	384.839	381.40997	0.0	0.0	127884	255769	0.010710770896492194	0.26641280469563533	0.1199141688846943	1.7173264780123498	-0.13886029022397609	0.0016286975513723028	0.9999995589484818
2565176	3189	76004.73521661758	-141.32532977005474	-181.56676339940282	129.20042249919942	-0.05195465800398427	-327.2401346754364	-533.4177	-533.9021	10.758871204853058	10.325082099437713	527.5268530273438	21998.926	22407.941	0.0	0.0	1281338	2562677	-9.010246	-9.148789	0.2539730753749609	0.26219915606081484	7.729954681396484	2797.409	3223.9565	0.0	0.0	128135	256270	-1.085624802046781	-0.02112108349681452	-0.17281886440483474	1.3856938310830866	-0.6259291748794041	0.0002989901206128472	0.999999985841913
2570182	3195	76162.04627513885	-211.8526800692101	-209.41591804745832	104.81447386083107	-0.015195337705766504	-332.24894783707936	-532.95544	-532.64935	10.1259969997406	9.383069853782654	524.6881585693359	24939.09	24952.238	0.0	0.0	1283841	2567683	-8.076707	-8.071978	0.1951218755543232	0.1966319140791893	7.784914999008179	353.84583	354.21686	0.0	0.0	128385	256771	-0.11199052008048294	0.5524414709041099	0.31527593543120314	1.7211436874961243	0.3642683565506823	0.006705765265305807	0.9999934172478162
2575194	3207	76305.1736779213	-154.7271487759228	-169.14019458646104	128.34814666212557	-0.048325713584387274	-348.52315445500795	-531.34143	-531.71454	9.344485239982605	8.804086482524871	527.5941390991211	21216.406	21660.35	0.0	0.0	1286347	2572695	-7.885596	-7.921094	0.22726083755493165	0.19736271910369396	8.485084915161133	454.95303	449.2542	0.0	0.0	128636	257272	-0.9858522806907408	0.12378718438077119	0.10565903614175332	1.7012962514006755	0.7480425643024392	0.004571293340546348	0.9999984101072671
2580201	3214	76464.54820418358	-173.16359454978723	-165.7410562517067	86.71639517197126	-0.07055942245542243	-301.42631904367687	-527.70374	-527.217	9.871705355644226	9.163532049655915	528.4412084960937	24133.588	23438.986	0.0	0.0	1288851	2577702	-9.047474	-9.034107	0.2248804534971714	0.20318733636289835	8.444610826969146	362.23758	357.94507	0.0	0.0	128886	257773	-1.1222454628302914	-0.43704524366953035	-0.5833685226298897	1.7321342352911584	-0.980765145400137	0.0007838983633100511	0.9999999960983499
2585207	3220	76600.12085056305	-136.30202170733338	-129.22367501815265	137.14843988850134	-0.055895184685418646	-327.2396895578667	-531.6875	-531.5757	10.306912376880646	9.842329540252685	529.142008972168	21078.824	20684.834	0.0	0.0	1291354	2582708	-8.840426	-8.841375	0.19016879998147487	0.19081065572798253	8.036933453083039	353.0185	352.11008	0.0	0.0	129136	258273	-0.5326058135858952	0.4928961927601816	-0.38181058269922796	1.7520562443873542	0.7297429671117961	0.006081075166627086	0.9999971842515776
2590214	3227	76762.05420398712	-202.52761852704967	-193.57010691181546	80.78905100887481	-105.5456610388501	-327.3243730171623	-539.33453	-539.92865	10.202183704376221	9.623076417446136	530.5711087036133	28012.453	28043.418	0.0	0.0	1293857	2587715	-9.499594	-9.493949	0.2034913532435894	0.21159527853131294	8.725790078639983	373.1393	378.31134	0.0	0.0	129387	258774	-1.0857337074915188	-0.02623934268683159	-0.17298237143687867	1.7210639401064527	0.6127004498678295	0.0007094239709094208	0.9999999469374127
2595221	3234	76911.85034251213	-151.22869073115277	-150.59053821122163	99.59948876821775	-0.07623274562377645	-309.0013842024974	-544.0539	-543.8408	9.71940848350525	8.84302672624588	532.3241394042968	30168.959	30228.59	0.0	0.0	1296361	2592722	-9.546174	-9.527994	0.2020820340514183	0.19504114121198654	8.846800665855408	333.752	332.55417	0.0	0.0	129637	259275	-0.9526973174037493	-0.943832846211857	-0.24934884000246227	1.7293531282437045	-0.5428744173210109	0.0009216597025492069	0.9999998998363914
2600226	3239	77048.58914709091	-107.74544718122024	-132.27983921993604	105.25141334557718	-0.034070138071153784	-300.8164260332922	-532.95886	-534.3713	10.585529806613922	9.768255536556245	531.6369869995117	28632.025	29014.1	0.0	0.0	1298863	2597727	-8.601607	-8.638103	0.20690390639007092	0.1873985690623522	9.13578274488449	318.5366	318.44806	0.0	0.0	129887	259775	-0.9977034346262577	-0.26901159824856247	0.07242465505533513	1.0443332073005689	-0.6244976613266093	1.399667018744044	0.5903731215061617
2605034	3244	77210.00521349907	-192.73983862072535	-177.7980235322585	69.54639131071846	-115.37986217194073	-302.256502886501	-546.0402	-545.93744	11.013558695316314	10.598534755706787	533.9318316650391	25633.146	25066.572	0.0	0.0	1301267	2602535	-8.133235	-8.110998	0.22180124286562206	0.20951121710240841	9.464406580924988	312.6579	313.86807	0.0	0.0	130128	260256	-0.4492836953045909	0.23487613616691982	-0.5828616285179167	1.7354012257370826	-0.804581685152091	0.0006751290764885515	0.9999999733138671
2610039	3249	77343.99077153206	-110.96136839177154	-65.20706877329563	129.47306824982437	-0.029458265411835605	-327.2502261172153	-543.6531	-544.2846	10.138144073486329	9.817882466316224	539.7511206054687	43167.71	41161.547	0.0	0.0	1303770	2607540	-11.182961	-11.175512	0.20738771423697472	0.2149024473875761	8.983083090782166	876.278	848.5505	0.0	0.0	130378	260756	-0.9276251158976492	-0.374037902631415	0.22969987207964238	1.7275703949355357	0.17473321533560981	0.0020866184743911992	0.9999992928389
2615045	3255	77494.0299179554	-133.8078449510459	-138.69964924521872	101.11210412201225	-0.08077502128548422	-280.01067184016443	-543.0562	-542.90955	10.90602545261383	10.264638137817382	537.2904943847657	33450.73	33720.55	0.0	0.0	1306273	2612546	-8.958774	-9.000951	0.2087618228793144	0.20923346593976022	9.722584137916565	344.7519	355.27084	0.0	0.0	130628	261257	-0.6998910308027543	-0.09851114732273736	-0.15713188036596049	0.9596608174443179	-0.0038892938155802186	2.6612454884790044	-0.9671036595770148
2620050	3260	77630.08477377892	-139.61549579020868	-146.20741918887174	133.85866972292533	-0.036082927211266165	-327.3234397332923	-548.60254	-548.2207	10.442428646087647	9.936060338020324	538.2120138549805	49425.57	50141.78	0.0	0.0	1308775	2617551	-10.13858	-10.137373	0.1867816451191902	0.1972231775522232	9.673796672821044	311.12714	309.1108	0.0	0.0	130878	261757	-0.9944208606541434	-0.6234221774984856	0.37599067696062227	1.0988483251026862	0.9189337722061605	1.7088807637293149	0.2644175934183137
2625057	3267	77787.16834974289	-156.0018257251481	-165.8727065656144	69.07873047483143	-0.05491816526567142	-274.09546775619145	-547.15015	-547.92456	10.726432547569274	10.275106959342956	542.1131326293945	32251.582	33663.9	0.0	0.0	1311279	2622558	-10.623844	-10.681898	0.21464807637035846	0.20371657997369766	9.363761830329896	321.73233	327.92865	0.0	0.0	131129	262258	-1.0854837287630015	-0.021799785896823187	-0.17291906275482571	1.5592871093778418	-0.8190835340945011	0.018385313547370396	0.999977123182127
2630062	3272	77929.84632635117	-154.68048239457718	-151.84126690747746	131.60963810007758	-0.06783816426873017	-327.3243730171623	-544.7414	-545.0249	11.459450507164002	10.958279294967651	547.6392495727539	32893.516	32380.541	0.0	0.0	1313781	2627563	-9.620586	-9.6342125	0.19965070240199567	0.20152760244905948	9.496792101860047	319.2562	319.4742	0.0	0.0	131379	262759	-0.490384287643559	-0.4518344982409629	-0.46935885099019137	1.7444119308980475	-0.640233731847785	0.0021703991586321425	0.9999995432512032
2635070	3280	78068.47609710693	-110.06305544453518	-100.41536294678787	101.65087840715772	-0.0570839314115305	-276.55539532826396	-554.1386	-553.4292	12.184655990600586	11.367274088859558	548.8317376708984	31359.338	28955.553	0.0	0.0	1316285	2632571	-11.66182	-11.689652	0.22547745116055012	0.21488189421594142	9.863671946525574	816.3927	815.92737	0.0	0.0	131629	263259	-1.0022644885769576	-0.06265800154851164	-0.3013672943425999	1.7125945739176462	0.2964971259499768	0.0028873566328967964	0.999998703718117
2640075	3285	78212.77112436295	-143.22994490026048	-128.61548630444938	105.06028316289971	-0.05652300805534304	-272.59587274361706	-552.7261	-553.9955	10.93034119606018	10.271822900772095	551.0316732788086	34256.992	37449.938	0.0	0.0	1318788	2637576	-10.724546	-10.693294	0.2062782320380211	0.20553292870521545	10.079434707164765	286.28775	282.3393	0.0	0.0	131880	263760	0.3813678482625642	-0.45854442251854066	0.042178130559046734	1.6726808527944925	0.5751354843852989	0.009408941663460655	0.9999894124357223
2645081	3291	78348.03480100632	-162.2891933750132	-139.5649470528651	180.37935821753723	-0.047082793978535535	-570.5550879764268	-564.2605	-564.75037	12.253543810844421	11.806075706481934	555.6636169433593	37357.168	37260.75	0.0	0.0	1321291	2642582	-10.034957	-10.01366	0.20701359085738658	0.2018412707746029	9.512369990348816	318.61316	313.66916	0.0	0.0	132130	264261	-0.9854592584616906	0.35740122722976087	0.21755444765527998	1.5498538710085517	-0.4167640465841838	0.012510148952983547	0.9999725134479625
2650088	3298	78489.28384017944	-149.3171718564125	-128.85679530137006	126.38974191311664	-0.042525153001626376	-327.3243730171623	-563.8984	-563.72986	12.641640110015869	12.135442752838134	557.3351199340821	56083.414	55636.45	0.0	0.0	1323794	2647589	-9.787328	-9.760628	0.2183398811519146	0.20049281693995	9.93330554485321	288.65088	288.91074	0.0	0.0	132380	264761	-1.0845555266102374	-0.021870329860305016	-0.17419243247208493	1.0499543654018253	-0.5383677261752091	1.263268865137359	0.5145177311660383
2655094	3304	78648.41325974464	-166.60650182436913	-154.28085239072095	83.27575265832027	-25.531646953152933	-310.8310137993027	-557.1259	-558.73944	11.65063449382782	10.917760481834412	557.9474676513672	30541.865	32328.348	0.0	0.0	1326297	2652595	-9.243298	-9.234422	0.20593920968472956	0.20623771123588086	9.47524498462677	268.19864	267.65375	0.0	0.0	132631	265262	-0.8574412603578905	0.26528958528515223	-0.19057761108448446	1.5643070344140735	0.4661655746241988	0.006023890787149184	0.9999941967531832
2660100	3310	78779.72405576706	-92.62682708243292	-63.722876843706935	109.37850007459426	-0.0642519468566381	-327.32119965516574	-563.7604	-563.1523	11.990229277610778	11.572736704349518	558.7374768066406	54157.258	52433.133	0.0	0.0	1328800	2657601	-10.586537	-10.535416	0.21265703193843366	0.19732415094971656	10.071502246856689	881.7796	785.16113	0.0	0.0	132881	265762	-0.8103494376666217	-0.08529350230023969	-0.45502708017225646	0.5262596353046584	0.3892565070918587	1.6623332616344288	0.2869286078517294
2665911	3317	78953.23714065552	-189.38335909089085	-189.03497415110283	98.74532986023617	-0.0412161629791774	-327.3242060110091	-555.57574	-556.0468	12.43304503440857	11.888550190925598	566.700166015625	29978.166	29975.807	0.0	0.0	1331706	2663412	-9.193178	-9.186363	0.2146731638163328	0.20057953879237175	9.889730310440063	269.37473	270.45245	0.0	0.0	133172	266344	0.0011955741212181792	0.21949975707165836	-0.5276659005982676	1.3791556589072598	0.6762450148798994	0.0056413649935219004	0.9999954598857602
2670917	3323	79108.71480512619	-203.40733301606403	-223.47024436203543	94.4547651797144	-0.0803989356483043	-310.8389412335253	-567.38684	-567.2189	12.515317888259888	12.503734831809998	565.5576583862305	45671.973	45747.605	0.0	0.0	1334209	2668418	-10.655273	-10.690047	0.21530367009341717	0.21141342915594577	10.122290043830871	355.70538	352.3302	0.0	0.0	133422	266844	0.9949874460321175	-0.3090644295858508	0.29193765334467536	0.5924918203829913	-0.5806326845021087	1.3689698997629751	0.6724403976980724
2675923	3329	79251.58172130585	-154.68717669664588	-133.2671680679744	128.39965458793424	-0.09634968322020597	-327.3243730171623	-568.22363	-568.18915	13.009373931884765	12.095695180892944	566.6859655761718	40055.133	40553.906	0.0	0.0	1336712	2673424	-10.6467285	-10.610396	0.22709337681531905	0.22585434690117837	9.869418468475342	305.71747	305.2845	0.0	0.0	133672	267345	-0.8244357448907123	0.025093232032979973	-0.36234175309773775	1.6159784252386884	0.12224456140449459	0.0015344597301167344	0.9999995559099799
2680506	3335	79400.96994328499	-141.21399233200276	-132.59437320766176	93.88033334900952	-0.058439554987929354	-310.8389412335253	-583.9621	-583.78186	12.555660433769226	12.020906388759613	571.5066247558593	68489.36	66420.69	0.0	0.0	1339003	2678007	-9.942943	-9.916298	0.21304129332304	0.2119670733809471	9.82959312915802	269.17804	268.6261	0.0	0.0	133901	267803	-0.9907131005939253	-0.27328398663280185	0.0913362832858351	1.6392610025777703	-0.42418192744280564	0.00302487129960128	0.9999986038288574
2685511	3340	79561.41147661209	-208.17346651232356	-204.81825894412154	98.65829479994586	-0.06733468357738712	-318.03965632914037	-572.67163	-572.583	11.53585238456726	10.537260088920593	568.4124713134765	59069.074	58452.48	0.0	0.0	1341506	2683012	-9.696206	-9.694419	0.21698663257062434	0.17905023500323294	9.864574432373047	257.90204	256.611	0.0	0.0	134152	268304	0.322422512099257	-0.3889457275486432	0.2987527289721479	1.3015727719149381	0.9861508326633704	1.4970123715486092	0.5382888997008145
2690516	3345	79697.12751698494	-124.79196758950472	-137.9347227884627	120.79948964011469	-0.048445920186987165	-310.8389412335253	-568.23663	-568.6936	13.198338775634765	12.805217361450195	565.2139624023438	36359.81	36821.293	0.0	0.0	1344008	2688017	-9.908463	-9.893737	0.19408665239810943	0.19791750229895114	9.908796083927154	265.47168	267.35187	0.0	0.0	134402	268804	-0.9422206244786175	0.19424844510226302	-0.27939597704240426	1.2194958094704909	-0.7436346818534314	1.9499731192739274	-0.5372662728031853
2695521	3350	79833.47719049454	-156.2255548745784	-183.88985197711474	144.7907066937019	-0.05791831994969961	-335.9852795312324	-574.0014	-574.3399	12.281003284454346	11.969964389801026	571.8168121337891	50024.38	50447.68	0.0	0.0	1346511	2693022	-10.040729	-10.013473	0.2122491915524006	0.21652536932379007	10.168364176750183	587.0077	596.1038	0.0	0.0	134652	269305	-0.8842457654820943	-0.35756065137384196	-0.08639677642350752	1.2058847634751406	-0.021471069503593232	2.286769130746006	-0.9786298987513555
2700526	3355	79989.2557311058	-194.33369734084621	-187.910101804539	96.02847858703527	-0.08898001286748265	-307.34666658315183	-572.0884	-573.3415	12.889186267852784	12.766980304718018	576.0089697265626	42550.652	40564.734	0.0	0.0	1349013	2698027	-11.808784	-11.74032	0.21401947196573018	0.21537556484341622	10.468002743721009	901.7916	815.9316	0.0	0.0	134902	269805	-0.7786182050125887	0.6144004180893876	-0.6072627936845749	1.7249621530954253	0.1950676105951154	0.0027455968585030866	0.9999987814691044
